customer_id,recency,frequency,monetary,Segment
CS8780,35,10,468,P2
CS8781,58,13,592,P1
CS8782,76,13,576,P1
CS8783,48,20,849,P2
CS8784,186,14,589,P2
CS8785,37,18,721,P2
CS8786,24,22,1061,P0
CS8787,10,15,627,P2
CS8788,67,11,533,P1
CS8789,117,17,781,P2
CS8790,121,16,718,P2
CS8791,14,13,519,P2
CS8792,75,17,883,P2
CS8793,70,14,615,P1
CS8794,4,14,710,P2
CS8795,345,12,445,P2
CS8796,153,13,517,P2
CS8797,206,14,603,P2
CS8798,77,13,590,P1
CS8799,7,5,278,P2
CS8800,403,12,480,P2
CS8801,42,11,626,P1
CS8802,29,19,874,P2
CS8803,127,13,595,P2
CS8804,26,17,757,P2
CS8805,33,14,652,P1
CS8806,151,7,373,P2
CS8807,61,11,421,P2
CS8808,168,16,655,P2
CS8809,13,16,625,P2
CS8810,89,14,569,P1
CS8811,178,11,529,P2
CS8812,20,11,435,P2
CS8813,75,15,627,P2
CS8814,23,13,660,P2
CS8815,214,9,462,P2
CS8816,30,15,738,P2
CS8817,404,15,627,P2
CS8818,10,14,556,P2
CS8819,23,13,634,P2
CS8820,150,17,665,P2
CS8821,18,19,1029,P0
CS8822,46,11,442,P2
CS8823,18,16,811,P2
CS8824,97,10,486,P2
CS8825,26,6,262,P2
CS8826,142,13,624,P2
CS8827,402,14,595,P2
CS8828,48,12,526,P1
CS8829,293,14,697,P2
CS8830,98,15,718,P2
CS8831,46,10,376,P2
CS8832,38,14,612,P1
CS8833,3,11,392,P2
CS8834,49,16,778,P2
CS8835,165,19,869,P2
CS8836,34,13,530,P1
CS8837,20,13,474,P2
CS8838,302,13,480,P2
CS8839,90,15,726,P2
CS8840,80,13,494,P2
CS8841,218,5,181,P2
CS8842,27,13,706,P2
CS8843,168,12,565,P2
CS8844,189,7,355,P2
CS8845,73,21,983,P2
CS8846,7,16,682,P2
CS8847,96,14,639,P2
CS8848,278,14,618,P2
CS8849,66,17,771,P2
CS8850,26,12,546,P2
CS8851,181,12,636,P2
CS8852,437,10,411,P2
CS8853,41,15,629,P2
CS8854,34,15,716,P2
CS8855,91,16,714,P2
CS8856,59,12,475,P2
CS8857,424,11,459,P2
CS8858,49,12,608,P1
CS8859,83,5,250,P2
CS8860,172,12,429,P2
CS8861,10,11,321,P2
CS8862,136,13,623,P2
CS8863,133,15,559,P2
CS8864,70,18,648,P2
CS8865,287,17,810,P2
CS8866,152,13,590,P2
CS8867,21,10,414,P2
CS8868,48,12,585,P1
CS8869,27,14,631,P2
CS8870,104,14,756,P2
CS8871,145,21,872,P2
CS8872,1,13,729,P2
CS8873,16,21,924,P2
CS8874,177,8,300,P2
CS8875,20,9,355,P2
CS8876,17,17,742,P2
CS8877,1,18,803,P2
CS8878,71,17,626,P2
CS8879,86,9,363,P2
CS8880,79,13,693,P1
CS8881,178,15,615,P2
CS8882,234,8,281,P2
CS8883,194,16,656,P2
CS8884,0,18,581,P2
CS8885,142,16,754,P2
CS8886,104,12,510,P2
CS8887,34,16,758,P2
CS8888,324,14,640,P2
CS8889,299,12,546,P2
CS8890,68,12,361,P2
CS8891,56,14,522,P1
CS8892,174,10,533,P2
CS8893,5,20,813,P2
CS8894,17,14,628,P2
CS8895,18,13,674,P2
CS8896,107,13,556,P2
CS8897,27,12,515,P2
CS8898,34,14,644,P1
CS8899,14,19,841,P2
CS8900,10,17,709,P2
CS8901,190,13,600,P2
CS8902,109,19,886,P2
CS8903,153,12,459,P2
CS8904,6,17,736,P2
CS8905,86,13,539,P1
CS8906,60,21,958,P2
CS8907,41,16,816,P2
CS8908,65,10,267,P2
CS8909,32,11,551,P1
CS8910,11,12,464,P2
CS8911,34,13,707,P1
CS8912,85,11,408,P2
CS8913,214,12,601,P2
CS8914,87,21,990,P2
CS8915,85,17,886,P2
CS8916,138,14,585,P2
CS8917,1,10,513,P2
CS8918,9,19,762,P2
CS8919,272,6,276,P2
CS8920,7,16,746,P2
CS8921,53,11,525,P1
CS8922,19,7,264,P2
CS8923,195,7,310,P2
CS8924,230,16,638,P2
CS8925,2,8,391,P2
CS8926,29,11,559,P2
CS8927,127,12,579,P2
CS8928,140,13,635,P2
CS8929,0,18,901,P2
CS8930,141,15,606,P2
CS8931,5,15,670,P2
CS8932,111,14,583,P2
CS8933,215,8,359,P2
CS8934,17,10,493,P2
CS8935,10,14,668,P2
CS8936,68,8,412,P2
CS8937,14,13,699,P2
CS8938,93,17,737,P2
CS8939,180,13,675,P2
CS8940,87,13,557,P1
CS8941,312,9,520,P2
CS8942,352,13,472,P2
CS8943,76,9,464,P2
CS8944,224,10,396,P2
CS8945,8,16,645,P2
CS8946,282,15,633,P2
CS8947,148,14,634,P2
CS8948,195,12,520,P2
CS8949,160,15,760,P2
CS8950,47,8,395,P2
CS8951,336,22,940,P2
CS8952,43,15,640,P2
CS8953,90,13,587,P1
CS8954,48,11,445,P2
CS8955,29,14,546,P2
CS8956,94,20,807,P2
CS8957,63,13,676,P1
CS8958,106,9,302,P2
CS8959,14,13,463,P2
CS8960,35,9,403,P2
CS8961,274,20,868,P2
CS8962,0,19,798,P2
CS8963,81,9,356,P2
CS8964,96,17,756,P2
CS8965,162,9,488,P2
CS8966,193,10,400,P2
CS8967,0,13,575,P2
CS8968,52,19,833,P2
CS8969,9,12,639,P2
CS8970,9,15,712,P2
CS8971,239,11,448,P2
CS8972,201,15,627,P2
CS8973,186,13,504,P2
CS8974,81,12,408,P2
CS8975,210,13,493,P2
CS8976,203,12,595,P2
CS8977,10,13,661,P2
CS8978,119,14,527,P2
CS8979,2,15,609,P2
CS8980,277,16,816,P2
CS8981,330,9,453,P2
CS8982,82,16,611,P2
CS8983,11,14,629,P2
CS8984,51,15,693,P2
CS8985,226,12,502,P2
CS8986,80,16,610,P2
CS8987,88,13,535,P1
CS8988,248,14,552,P2
CS8989,9,15,815,P2
CS8990,94,13,613,P2
CS8991,73,14,602,P1
CS8992,169,9,277,P2
CS8993,73,10,409,P2
CS8994,89,16,749,P2
CS8995,39,7,347,P2
CS8996,97,13,582,P2
CS8997,261,14,543,P2
CS8998,84,13,624,P1
CS8999,257,12,383,P2
CS9000,16,13,533,P2
